,umur,gender,occupation,nominal,periode_transaksi,kategori_nominal
2930,35,0,Amil,271315,0,Nominal rendah
2936,35,1,Pegawai Swasta,3000000,0,Nominal rendah
2937,35,0,Galangan Kapal,150000,0,Nominal rendah
2938,35,0,Oil &amp; Gas,423000,0,Nominal rendah
2943,35,0,Pegawai Swasta,308155,2,Nominal rendah
2946,35,0,Oil &amp; Gas,1900150,2,Nominal rendah
2947,35,0,BUMN,150000,2,Nominal rendah
2948,35,0,BUMN,100000,2,Nominal rendah
2955,35,0,Pegawai Swasta,316433,2,Nominal rendah
2957,35,0,ASN,160000,2,Nominal rendah
2959,35,0,Oil &amp; Gas,390000,2,Nominal rendah
2961,35,0,Oil &amp; Gas,785000,2,Nominal rendah
2970,35,0,Otomotif,127000,2,Nominal rendah
2972,35,0,Pegawai Swasta,278651,2,Nominal rendah
2977,35,0,Mandiri,169230,2,Nominal rendah
2984,35,0,Pegawai Swasta,316692,2,Nominal rendah
2987,35,0,Kediklatan,300000,2,Nominal rendah
2988,35,0,Perbankan,300000,2,Nominal rendah
2993,35,0,Pegawai Swasta,275031,2,Nominal rendah
2997,35,0,Oil &amp; Gas,1200000,2,Nominal rendah
3001,35,0,Logistic,270000,2,Nominal rendah
3002,35,0,IT,1000236,2,Nominal rendah
3003,35,1,ASN,167338,2,Nominal rendah
3004,35,1,ASN,20000,2,Nominal rendah
3005,35,1,ASN,171298,2,Nominal rendah
3006,35,0,Galangan Kapal,167604,2,Nominal rendah
3007,35,0,Amil,341117,2,Nominal rendah
3008,35,0,Amil,253041,2,Nominal rendah
3009,35,0,Amil,246091,2,Nominal rendah
3010,35,0,Amil,249300,2,Nominal rendah
3011,35,0,Pegawai Swasta,223474,2,Nominal rendah
3012,35,0,Logistic,187500,2,Nominal rendah
3013,35,0,Otomotif,300000,2,Nominal rendah
3014,35,0,ASN,180000,2,Nominal rendah
3016,35,0,Mandiri,10003,2,Nominal rendah
3022,35,0,Mandiri,465000,2,Nominal rendah
3023,35,0,Lain-lain,100000,2,Nominal rendah
3025,35,0,ASN,220000,2,Nominal rendah
3026,35,0,Pegawai Swasta,230799,2,Nominal rendah
3027,35,0,ASN,930000,2,Nominal rendah
3028,35,0,Lain-lain,1527869,2,Nominal rendah
3033,35,0,Amil,817766,2,Nominal rendah
3036,35,0,Amil,234371,2,Nominal rendah
3037,35,1,Pegawai Swasta,7500000,2,Nominal diatas rata-rata
3038,35,0,Pegawai Swasta,230705,2,Nominal rendah
3039,35,0,Amil,618918,2,Nominal rendah
3040,35,0,Amil,283005,2,Nominal rendah
3041,35,0,Amil,626401,2,Nominal rendah
3042,35,0,Logistic,200000,2,Nominal rendah
3044,35,0,ASN,110000,2,Nominal rendah
3045,35,0,Oil &amp; Gas,3375925,1,Nominal rendah
3046,35,0,ASN,2000000,1,Nominal rendah
3053,35,0,Mandiri,180000,1,Nominal rendah
3054,35,0,Mandiri,240000,1,Nominal rendah
3055,35,0,Logistic,225000,1,Nominal rendah
3056,35,0,Amil,180000,1,Nominal rendah
3061,35,1,Pegawai Swasta,3000000,1,Nominal rendah
3064,35,1,Pegawai Swasta,300500,1,Nominal rendah
3066,35,0,Kediklatan,500000,1,Nominal rendah
3067,35,1,Hukum,2500000,1,Nominal rendah
3069,35,0,Karyawan,300000,1,Nominal rendah
3070,35,0,Pegawai Swasta,1189530,1,Nominal rendah
3071,35,0,Amil,409000,1,Nominal rendah
3072,35,0,Kediklatan,300000,1,Nominal rendah
3073,35,0,ASN,250000,1,Nominal rendah
3074,35,0,Swasta,90000,1,Nominal rendah
3075,35,0,Lain-lain,611000,1,Nominal rendah
3076,35,0,Kediklatan,50000,1,Nominal rendah
3078,35,0,Lain-lain,3906069,1,Nominal rendah
3079,35,0,Lain-lain,8058000,2,Nominal diatas rata-rata
3082,35,1,Pegawai Swasta,2750000,2,Nominal rendah
3087,35,0,Pegawai Swasta,2313503,2,Nominal rendah
3088,35,0,Logistic,225000,2,Nominal rendah
3089,35,0,ASN,140000,2,Nominal rendah
3091,35,0,Otomotif,100000,0,Nominal rendah
3092,35,0,Amil,258395,0,Nominal rendah
3093,35,0,Amil,2500000,0,Nominal rendah
3094,35,0,Amil,375000,0,Nominal rendah
3095,35,0,Pegawai Swasta,317249,0,Nominal rendah
3096,35,0,Manager Program,387500,0,Nominal rendah
3098,35,0,Amil,500000,0,Nominal rendah
3100,35,0,Freelancer,500001,0,Nominal rendah
3101,35,1,Pegawai Swasta,2750000,0,Nominal rendah
3102,35,0,Logistic,225000,0,Nominal rendah
3103,35,0,Kediklatan,500000,0,Nominal rendah
3104,35,0,ASN,150000,0,Nominal rendah
3105,35,0,Freelancer,100000,0,Nominal rendah
3106,35,0,Freelancer,35001,0,Nominal rendah
3107,35,0,Freelancer,350001,0,Nominal rendah
3108,35,0,Freelancer,123456,0,Nominal rendah
3109,35,0,Lain-lain,100000,0,Nominal rendah
3116,35,0,Freelancer,100001,0,Nominal rendah
3118,35,0,Amil,2500001,0,Nominal rendah
3119,35,0,Wiraswasta,2200000,0,Nominal rendah
3120,35,0,Kediklatan,50000,2,Nominal rendah
3127,36,0,Karyawan,152887,2,Nominal rendah
3128,36,0,Tidak Bekerja,867000,2,Nominal rendah
3130,36,1,Amil,242654,2,Nominal rendah
3131,36,0,Amil,587500,2,Nominal rendah
3132,36,1,Marketing,615825,2,Nominal rendah
3133,36,0,Amil,226763,2,Nominal rendah
3134,36,1,Wiraswasta,1414000,2,Nominal rendah
3135,36,0,Amil,375000,2,Nominal rendah
3136,36,0,Tidak Bekerja,1500000,2,Nominal rendah
3137,36,1,TRADING,2175089,2,Nominal rendah
3142,36,0,IT,750000,2,Nominal rendah
3145,36,1,TRADING,590000,2,Nominal rendah
3148,36,0,Tidak Bekerja,1600000,2,Nominal rendah
3151,36,1,Wiraswasta,750000,2,Nominal rendah
3152,36,0,Wiraswasta,1500000,2,Nominal rendah
3155,36,0,Tidak Bekerja,496000,2,Nominal rendah
3159,36,1,TRADING,565475,2,Nominal rendah
3161,36,0,Tidak Bekerja,1200000,2,Nominal rendah
3163,36,0,Karyawan,25000,2,Nominal rendah
3164,36,0,Lain-lain,285000,2,Nominal rendah
3165,36,1,Amil,242654,1,Nominal rendah
3166,36,0,Amil,375000,1,Nominal rendah
3167,36,0,Amil,226763,1,Nominal rendah
3168,36,0,Tidak Bekerja,500000,1,Nominal rendah
3169,36,0,Tidak Bekerja,1200000,1,Nominal rendah
3170,36,0,Amil,587500,1,Nominal rendah
3171,36,0,Karyawan,319151,1,Nominal rendah
3172,36,0,Tidak Bekerja,1800000,1,Nominal rendah
3173,36,1,Marketing,615826,1,Nominal rendah
3174,36,0,Tidak Bekerja,7000000,1,Nominal diatas rata-rata
3175,36,1,TRADING,590000,1,Nominal rendah
3176,36,0,IT,750000,1,Nominal rendah
3177,36,1,Swasta,135000,1,Nominal rendah
3182,36,0,Karyawan,175820,1,Nominal rendah
3183,36,0,Tidak Bekerja,767500,1,Nominal rendah
3184,36,0,Wiraswasta,170000,1,Nominal rendah
3185,36,0,Wiraswasta,1000000,1,Nominal rendah
3186,36,1,Marketing,582750,1,Nominal rendah
3187,36,1,Perbankan,1500000,1,Nominal rendah
3190,36,0,Lain-lain,90000,1,Nominal rendah
3195,36,0,Amil,180000,1,Nominal rendah
3200,36,0,Wiraswasta,180000,1,Nominal rendah
3201,36,0,ASN,2500000,1,Nominal rendah
3202,36,0,Perhotelan,45000,1,Nominal rendah
3203,36,0,Karyawan,45000,2,Nominal rendah
3204,36,1,Marketing,642833,2,Nominal rendah
3205,36,0,Pemerintah,378663,2,Nominal rendah
3206,36,0,Administrasi Pemerintah,835037,2,Nominal rendah
3207,36,0,Administrasi Pemerintah,509726,2,Nominal rendah
3208,36,0,Administrasi Pemerintah,526422,2,Nominal rendah
3209,36,0,Administrasi Pemerintah,882073,2,Nominal rendah
3210,36,0,Administrasi Pemerintah,528180,2,Nominal rendah
3211,36,0,Administrasi Pemerintah,517925,2,Nominal rendah
3212,36,0,Administrasi Pemerintah,517046,2,Nominal rendah
3213,36,0,Amil,763750,2,Nominal rendah
3214,36,0,Tidak Bekerja,476302,2,Nominal rendah
3215,36,0,Amil,472500,2,Nominal rendah
3216,36,1,Amil,315450,2,Nominal rendah
3218,36,0,Amil,294792,2,Nominal rendah
3219,36,0,Karyawan,351640,2,Nominal rendah
3220,36,1,Marketing,642832,2,Nominal rendah
3222,36,0,Amil,2450000,0,Nominal rendah
3223,36,0,Operasi dan Pemeliharaan Ketenagalistrikan,150000,0,Nominal rendah
3224,36,0,ASN,10000,0,Nominal rendah
3225,36,0,Amil,391250,0,Nominal rendah
3226,36,0,Amil,238100,0,Nominal rendah
3227,36,0,Amil,616875,0,Nominal rendah
3228,36,1,Amil,254787,0,Nominal rendah
3230,36,0,Amil,238101,0,Nominal rendah
3233,36,0,Karyawan,2600000,0,Nominal rendah
3234,36,0,Tidak Bekerja,476500,0,Nominal rendah
3235,36,0,ASN,25000,0,Nominal rendah
3236,36,1,TRADING,590000,0,Nominal rendah
3238,36,0,IT,750000,0,Nominal rendah
3239,36,1,Marketing,645832,0,Nominal rendah
3240,36,1,Wiraswasta,863000,2,Nominal rendah
3241,36,1,Karyawan,50000,2,Nominal rendah
3243,36,0,Pemerintah,350403,2,Nominal rendah
3244,36,0,Administrasi Pemerintah,487025,2,Nominal rendah
3247,36,0,Tidak Bekerja,411200,2,Nominal rendah
3252,36,1,Marketing,615826,2,Nominal rendah
3255,36,1,Wiraswasta,675000,2,Nominal rendah
3256,36,1,TRADING,350000,2,Nominal rendah
3264,36,0,Tidak Bekerja,411500,2,Nominal rendah
3267,36,0,Operasi dan Pemeliharaan Ketenagalistrikan,140000,2,Nominal rendah
3268,36,0,Administrasi Pemerintah,524190,2,Nominal rendah
3274,36,0,Tidak Bekerja,421000,2,Nominal rendah
3278,36,1,TRADING,582825,2,Nominal rendah
3279,36,0,Tidak Bekerja,412000,2,Nominal rendah
3286,36,1,Wiraswasta,951400,2,Nominal rendah
3287,36,0,Pemerintah,351135,2,Nominal rendah
3288,36,0,Pendidikan,200000,2,Nominal rendah
3289,36,0,Administrasi Pemerintah,835422,2,Nominal rendah
3290,36,0,Administrasi Pemerintah,468790,2,Nominal rendah
3291,36,1,ASN,300000,2,Nominal rendah
3292,36,0,Pemerintah,414000,2,Nominal rendah
3293,36,1,ASN,152455,2,Nominal rendah
3294,36,1,TRADING,562500,2,Nominal rendah
3295,36,0,Karyawan,146725,2,Nominal rendah
3296,36,0,Operasi dan Pemeliharaan Ketenagalistrikan,70000,2,Nominal rendah
3297,36,0,Tidak Bekerja,900000,2,Nominal rendah
3299,36,1,Karyawan,1320840,2,Nominal rendah
3300,36,1,Marketing,588711,2,Nominal rendah
3301,36,1,Amil,231099,2,Nominal rendah
3302,36,0,Amil,248333,2,Nominal rendah
3303,36,0,Amil,470051,2,Nominal rendah
3304,36,0,Amil,215965,2,Nominal rendah
3305,36,0,ASN,2200000,2,Nominal rendah
3317,36,1,Karyawan,568297,2,Nominal rendah
3319,36,0,Lain-lain,230969,2,Nominal rendah
3320,36,0,Lain-lain,18750,2,Nominal rendah
3322,36,0,Pemerintah,991067,2,Nominal rendah
3323,36,0,Tidak Bekerja,312000,2,Nominal rendah
3326,36,0,Administrasi Pemerintah,482355,2,Nominal rendah
3327,36,0,Administrasi Pemerintah,898479,2,Nominal rendah
3328,36,0,Amil,822398,2,Nominal rendah
3329,36,0,Tidak Bekerja,2182000,2,Nominal rendah
3330,36,0,Karyawan,271128,2,Nominal rendah
3331,36,1,Karyawan,350000,2,Nominal rendah
3332,36,0,Amil,628334,2,Nominal rendah
3333,36,1,Amil,265764,2,Nominal rendah
3334,36,0,Amil,248359,2,Nominal rendah
3336,36,1,Karyawan,568237,2,Nominal rendah
3338,36,0,Telekomunikasi,660000,2,Nominal rendah
3339,36,0,Pendidikan,300000,2,Nominal rendah
3342,36,0,Pendidikan,1450000,2,Nominal rendah
3344,36,0,Tidak Bekerja,8500000,1,Nominal diatas rata-rata
3345,36,0,Tidak Bekerja,1500000,1,Nominal rendah
3346,36,0,ASN,135000,1,Nominal rendah
3348,36,0,Tidak Bekerja,951000,1,Nominal rendah
3349,36,0,Tidak Bekerja,135000,1,Nominal rendah
3350,36,0,Karyawan,152887,1,Nominal rendah
3354,36,0,Telekomunikasi,2180000,1,Nominal rendah
3356,36,1,Karyawan,1258100,1,Nominal rendah
3357,36,1,Marketing,555000,1,Nominal rendah
3364,36,0,Tidak Bekerja,2000000,1,Nominal rendah
3369,36,0,Wiraswasta,225000,1,Nominal rendah
3370,36,1,TRADING,525000,1,Nominal rendah
3371,36,1,Perbankan,1000000,1,Nominal rendah
3372,36,0,Operasi dan Pemeliharaan Ketenagalistrikan,70000,1,Nominal rendah
3373,36,1,Marketing,588711,1,Nominal rendah
3374,36,0,Administrasi Pemerintah,770100,1,Nominal rendah
3375,36,0,ASN,1740000,1,Nominal rendah
3376,36,0,Wiraswasta,4728121,1,Nominal diatas rata-rata
3377,36,0,Amil,90000,1,Nominal rendah
3378,36,0,Tidak Bekerja,45000,1,Nominal rendah
3379,36,1,Perbankan,2000000,1,Nominal rendah
3380,36,0,Lain-lain,130000,1,Nominal rendah
3381,36,1,Marketing,45000,1,Nominal rendah
3382,36,0,Energi,3000000,1,Nominal rendah
3383,36,0,Swasta,750000,1,Nominal rendah
3384,36,0,Karyawan,50000,1,Nominal rendah
3385,36,1,Pendidikan,300000,2,Nominal rendah
3386,36,0,ASN,308795,2,Nominal rendah
3387,36,0,Administrasi Pemerintah,587199,2,Nominal rendah
3389,36,0,Karyawan,305774,2,Nominal rendah
3391,36,0,Tidak Bekerja,1000000,2,Nominal rendah
3393,36,0,Tidak Bekerja,409000,2,Nominal rendah
3397,36,1,Karyawan,1296934,2,Nominal rendah
3399,36,1,Marketing,726826,2,Nominal rendah
3401,36,1,TRADING,562500,0,Nominal rendah
3402,36,0,Amil,587500,0,Nominal rendah
3403,36,0,Tidak Bekerja,500000,0,Nominal rendah
3404,36,0,Karyawan,152887,0,Nominal rendah
3405,36,0,Amil,375000,0,Nominal rendah
3406,36,1,Karyawan,1511914,0,Nominal rendah
3407,36,1,Amil,242654,0,Nominal rendah
3408,36,0,Amil,226763,0,Nominal rendah
3409,36,0,Tidak Bekerja,1650000,0,Nominal rendah
3410,36,1,Wiraswasta,675000,0,Nominal rendah
3411,36,0,Tidak Bekerja,410000,0,Nominal rendah
3412,36,0,Operasi dan Pemeliharaan Ketenagalistrikan,140000,0,Nominal rendah
3413,36,1,Marketing,615825,0,Nominal rendah
3415,36,1,Wiraswasta,225000,0,Nominal rendah
3418,36,0,Amil,226760,0,Nominal rendah
3420,36,0,Tidak Bekerja,2500000,0,Nominal rendah
3421,36,0,Amil,2500001,0,Nominal rendah
3422,36,0,Administrasi Pemerintah,723685,2,Nominal rendah
3423,36,0,Administrasi Pemerintah,565543,2,Nominal rendah
3431,36,1,Karyawan,234169,2,Nominal rendah
3433,37,1,Kesehatan,170000,2,Nominal rendah
3434,37,1,ASN,1000000,2,Nominal rendah
3435,37,0,ASN,1600000,2,Nominal rendah
3436,37,1,Kesehatan,600000,2,Nominal rendah
3437,37,0,Amil,550000,2,Nominal rendah
3438,37,0,Amil,256092,2,Nominal rendah
3439,37,1,Amil,240055,2,Nominal rendah
3440,37,1,Wiraswasta,300000,2,Nominal rendah
3445,37,0,Wiraswasta,50000,2,Nominal rendah
3446,37,1,Kesehatan,12000000,2,Nominal diatas rata-rata
3447,37,0,Lain-lain,100,2,Nominal rendah
3448,37,1,IT,50000,2,Nominal rendah
3449,37,1,ASN,350000,2,Nominal rendah
3450,37,0,Meckanik,175000,2,Nominal rendah
3452,37,1,ASN,35000,2,Nominal rendah
3454,37,0,Tidak Bekerja,200000,2,Nominal rendah
3461,37,0,Meckanik,192500,2,Nominal rendah
3464,37,1,Kesehatan,100000,2,Nominal rendah
3473,37,1,Kesehatan,450000,2,Nominal rendah
3476,37,1,ASN,333275,2,Nominal rendah
3479,37,0,Amil,550000,1,Nominal rendah
3480,37,0,Amil,256092,1,Nominal rendah
3481,37,1,Amil,240055,1,Nominal rendah
3482,37,1,IT,25000,1,Nominal rendah
3483,37,0,Tidak Bekerja,278000,1,Nominal rendah
3484,37,0,Wiraswasta,50000,1,Nominal rendah
3485,37,1,IT,50000,1,Nominal rendah
3486,37,0,ASN,180000,1,Nominal rendah
3487,37,0,ASN,1600000,1,Nominal rendah
3488,37,1,Kesehatan,100000,1,Nominal rendah
3489,37,0,Meckanik,192500,1,Nominal rendah
3494,37,1,Karyawan,3000000,1,Nominal rendah
3495,37,1,ASN,350000,1,Nominal rendah
3500,37,0,Lain-lain,550000,1,Nominal rendah
3501,37,1,Kesehatan,135000,1,Nominal rendah
3502,37,0,Karyawan,180000,1,Nominal rendah
3503,37,0,ASN,360000,1,Nominal rendah
3504,37,1,ASN,333500,1,Nominal rendah
3505,37,0,Tidak Bekerja,1390000,1,Nominal rendah
3509,37,1,Kesehatan,1000000,1,Nominal rendah
3510,37,0,Lain-lain,18306000,1,Nominal tinggi
3511,37,0,Karyawan,180000,1,Nominal rendah
3514,37,1,Kesehatan,300000,2,Nominal rendah
3516,37,1,Kesehatan,150000,2,Nominal rendah
3517,37,1,ASN,367134,2,Nominal rendah
3518,37,1,Amil,312071,2,Nominal rendah
3519,37,0,Amil,715000,2,Nominal rendah
3520,37,0,Amil,332920,2,Nominal rendah
3521,37,1,IT,100000,2,Nominal rendah
3523,37,1,Kesehatan,570000,2,Nominal rendah
3526,37,0,Meckanik,192500,0,Nominal rendah
3527,37,1,Kesehatan,100000,0,Nominal rendah
3528,37,0,ASN,1600000,0,Nominal rendah
3529,37,1,Amil,252057,0,Nominal rendah
3530,37,0,Amil,577500,0,Nominal rendah
3531,37,0,Amil,268897,0,Nominal rendah
3532,37,1,Kesehatan,300000,0,Nominal rendah
3533,37,1,ASN,362429,0,Nominal rendah
3536,37,1,Amil,2900000,0,Nominal rendah
3538,37,0,Wiraswasta,50000,0,Nominal rendah
3539,37,1,Kesehatan,630000,0,Nominal rendah
3542,37,1,ASN,362429,2,Nominal rendah
3543,37,0,IT,740000,2,Nominal rendah
3544,37,1,Karyawan,200000,2,Nominal rendah
3547,37,1,Kesehatan,250000,2,Nominal rendah
3549,37,1,ASN,212194,2,Nominal rendah
3550,37,1,ASN,15000,2,Nominal rendah
3552,37,0,ASN,450000,2,Nominal rendah
3560,37,1,ASN,175000,2,Nominal rendah
3562,37,1,IT,700000,2,Nominal rendah
3565,37,0,Reasuransi,265000,2,Nominal rendah
3575,37,1,Kesehatan,200000,2,Nominal rendah
3587,37,0,Industri Manufaktur,10000,2,Nominal rendah
3602,37,0,Meckanik,157500,2,Nominal rendah
3605,37,1,ASN,141295,2,Nominal rendah
3606,37,1,ASN,224330,2,Nominal rendah
3607,37,0,Karyawan,310750,2,Nominal rendah
3608,37,0,IT,210500,2,Nominal rendah
3609,37,0,Amil,412123,2,Nominal rendah
3610,37,1,Amil,228623,2,Nominal rendah
3611,37,0,Amil,243897,2,Nominal rendah
3612,37,0,Pendidikan,402000,2,Nominal rendah
3614,37,0,Keuangan,300000,2,Nominal rendah
3616,37,1,ASN,330570,2,Nominal rendah
3620,37,0,Karyawan,306175,2,Nominal rendah
3622,37,0,Perbankan,100000,2,Nominal rendah
3625,37,0,Tidak Bekerja,250000,2,Nominal rendah
3633,37,1,Kesehatan,1000000,2,Nominal rendah
3634,37,0,Karyawan,309650,2,Nominal rendah
3635,37,0,Amil,280482,2,Nominal rendah
3637,37,1,Amil,262917,2,Nominal rendah
3638,37,0,Amil,825753,2,Nominal rendah
3639,37,1,Kesehatan,1200000,2,Nominal rendah
3643,37,0,ASN,450000,1,Nominal rendah
3644,37,1,ASN,2035209,1,Nominal rendah
3645,37,0,IT,180000,1,Nominal rendah
3646,37,0,Pemerintahan,225000,1,Nominal rendah
3647,37,0,Pemerintahan,5198250,1,Nominal diatas rata-rata
3648,37,1,Karyawan,2000000,1,Nominal rendah
3652,37,0,Tidak Bekerja,2136000,1,Nominal rendah
3654,37,0,ASN,315000,1,Nominal rendah
3655,37,1,Kesehatan,600000,1,Nominal rendah
3656,37,0,Lain-lain,2122215,1,Nominal rendah
3661,37,0,Karyawan,311770,1,Nominal rendah
3662,37,1,ASN,1000000,1,Nominal rendah
3663,37,0,Wiraswasta,100000,1,Nominal rendah
3664,37,0,IT,212500,1,Nominal rendah
3667,37,0,Lain-lain,135000,1,Nominal rendah
3669,37,0,Tidak Bekerja,1000000,1,Nominal rendah
3670,37,0,Lain-lain,19227000,1,Nominal tinggi
3674,37,1,Kesehatan,112500,2,Nominal rendah
3680,37,0,PEGAWAI NEGERI,165000,2,Nominal rendah
3681,37,0,IT,212500,2,Nominal rendah
3685,37,0,PEGAWAI NEGERI,115000,2,Nominal rendah
3686,37,1,Kesehatan,150000,0,Nominal rendah
3687,37,0,PEGAWAI NEGERI,100000,0,Nominal rendah
3688,37,0,ASN,450000,0,Nominal rendah
3689,37,0,Reasuransi,621948,0,Nominal rendah
3691,37,1,Kesehatan,600000,0,Nominal rendah
3692,37,1,Amil,240055,0,Nominal rendah
3693,37,0,Amil,256092,0,Nominal rendah
3694,37,0,Amil,550000,0,Nominal rendah
3696,37,0,IT,212500,0,Nominal rendah
3698,37,0,PEGAWAI NEGERI,125000,0,Nominal rendah
3699,37,0,PEGAWAI NEGERI,115000,0,Nominal rendah
3700,37,1,Karyawan,250000,0,Nominal rendah
3701,37,0,Meckanik,175000,0,Nominal rendah
3705,37,0,Amil,2500001,0,Nominal rendah
3707,37,0,Tidak Bekerja,100000,0,Nominal rendah
3709,37,0,Reasuransi,2200000,0,Nominal rendah
3710,37,0,Tidak Bekerja,100000,2,Nominal rendah
3717,38,0,BUMN,1205000,2,Nominal rendah
3719,38,0,Administrasi,159228,2,Nominal rendah
3722,38,0,Energy,875000,2,Nominal rendah
3723,38,0,Amil,750000,2,Nominal rendah
3727,38,0,Karyawan,268887,2,Nominal rendah
3728,38,0,Konstruksi,250000,2,Nominal rendah
3729,38,0,Wiraswasta,300000,2,Nominal rendah
3733,38,0,ASN,81100,2,Nominal rendah
3735,38,0,Administrasi,267602,2,Nominal rendah
3738,38,0,Karyawan,769161,2,Nominal rendah
3739,38,0,ASN,600000,2,Nominal rendah
3744,38,0,ASN,150000,2,Nominal rendah
3747,38,0,Administrasi,250307,2,Nominal rendah
3749,38,0,Energy,1600000,2,Nominal rendah
3750,38,0,Amil,15000,2,Nominal rendah
3753,38,0,ASN,800000,2,Nominal rendah
3754,38,0,Amil,16000,2,Nominal rendah
3755,38,0,Amil,17000,2,Nominal rendah
3757,38,0,ASN,200000,2,Nominal rendah
3759,38,0,Amil,14000,2,Nominal rendah
3760,38,0,Amil,13500,2,Nominal rendah
3767,38,0,Amil,10004,2,Nominal rendah
3775,38,0,Amil,15000,1,Nominal rendah
3776,38,0,Administrasi,243897,1,Nominal rendah
3777,38,0,Energy,1500000,1,Nominal rendah
3778,38,0,Amil,750000,1,Nominal rendah
3781,38,0,Amil,13500,1,Nominal rendah
3782,38,0,Wiraswasta,300000,1,Nominal rendah
3786,38,0,Amil,10004,1,Nominal rendah
3789,38,0,BUMN,45000,1,Nominal rendah
3790,38,0,IT,800000,1,Nominal rendah
3794,38,0,ASN,450000,1,Nominal rendah
3797,38,0,ASN,200000,1,Nominal rendah
3798,38,0,Tidak Bekerja,6250000,1,Nominal diatas rata-rata
3799,38,0,Tidak Bekerja,45000,1,Nominal rendah
3804,38,0,Tidak Bekerja,4000000,1,Nominal diatas rata-rata
3805,38,0,Energy,2650000,1,Nominal rendah
3810,38,0,IT,90000,1,Nominal rendah
3811,38,0,Tidak Bekerja,180000,1,Nominal rendah
3812,38,0,Wiraswasta,625000,1,Nominal rendah
3814,38,0,Pegawai Swasta,225000,1,Nominal rendah
3817,38,0,BUMN,964000,1,Nominal rendah
3819,38,0,Administrasi,264099,1,Nominal rendah
3821,38,0,ASN,135000,1,Nominal rendah
3822,38,0,Wiraswasta,4850000,1,Nominal diatas rata-rata
3823,38,0,Amil,1500,1,Nominal rendah
3828,38,0,Amil,10123,1,Nominal rendah
3829,38,0,Amil,7500,1,Nominal rendah
3830,38,0,IT,135000,1,Nominal rendah
3832,38,0,Wiraswasta,180000,1,Nominal rendah
3833,38,0,Wiraswasta,45000,1,Nominal rendah
3834,38,0,Mahasiswa,135000,1,Nominal rendah
3838,38,0,ASN,45000,1,Nominal rendah
3839,38,0,Amil,91000,2,Nominal rendah
3841,38,0,Amil,7500,2,Nominal rendah
3845,38,0,Amil,4000,2,Nominal rendah
3847,38,0,ASN,1100000,2,Nominal rendah
3849,38,0,ASN,871000,2,Nominal rendah
3850,38,0,ASN,589000,2,Nominal rendah
3854,38,0,IT,1000000,2,Nominal rendah
3858,38,0,Energy,2100000,2,Nominal rendah
3863,38,0,Administrasi,294563,2,Nominal rendah
3864,38,0,Amil,975000,2,Nominal rendah
3866,38,0,Wiraswasta,100000,2,Nominal rendah
3868,38,0,ASN,250000,2,Nominal rendah
3871,38,0,ASN,130918,2,Nominal rendah
3873,38,0,ASN,142543,0,Nominal rendah
3874,38,0,ASN,123700,0,Nominal rendah
3875,38,0,ASN,10000,0,Nominal rendah
3876,38,0,Amil,15000,0,Nominal rendah
3877,38,0,ASN,247400,0,Nominal rendah
3878,38,0,ASN,5000,0,Nominal rendah
3879,38,0,ASN,81100,0,Nominal rendah
3880,38,0,Amil,10004,0,Nominal rendah
3881,38,0,Amil,787500,0,Nominal rendah
3882,38,0,ASN,101533,0,Nominal rendah
3883,38,0,IT,500000,0,Nominal rendah
3885,38,0,ASN,189125,0,Nominal rendah
3886,38,0,Administrasi,204671,0,Nominal rendah
3887,38,0,Wiraswasta,1000000,0,Nominal rendah
3888,38,0,Amil,2900000,0,Nominal rendah
3890,38,0,ASN,37188,0,Nominal rendah
3892,38,0,Tidak Bekerja,3300000,0,Nominal rendah
3893,38,1,Property,3000000,2,Nominal rendah
3896,38,0,ASN,155918,2,Nominal rendah
3900,38,0,Wiraswasta,1250000,2,Nominal rendah
3903,38,0,Administrasi,204288,2,Nominal rendah
3907,38,0,ASN,491834,2,Nominal rendah
3908,38,0,Karyawan,750000,2,Nominal rendah
3916,38,0,BUMN,872000,2,Nominal rendah
3919,38,0,Administrasi,177990,2,Nominal rendah
3920,38,0,Energy,1500000,2,Nominal rendah
3922,38,0,Karyawan,250358,2,Nominal rendah
3923,38,0,BUMN,438000,2,Nominal rendah
3925,38,0,ASN,452254,2,Nominal rendah
3932,38,0,BUMN,677000,2,Nominal rendah
3935,38,0,Administrasi,234012,2,Nominal rendah
3936,38,0,IT,500000,2,Nominal rendah
3940,38,0,BUMN,505000,2,Nominal rendah
3943,38,0,ASN,700000,2,Nominal rendah
